uid,count,prop
3-5-1.txt 42,1,5.633802816901409e-4
3-5-1.txt 43,1,5.633802816901409e-4
3-5-1.txt 440,1,5.633802816901409e-4
3-5-1.txt 45,1,5.633802816901409e-4
3-5-1.txt 460,1,5.633802816901409e-4
3-5-1.txt 49,1,5.633802816901409e-4
3-5-1.txt 517,1,5.633802816901409e-4
3-5-1.txt 559,1,5.633802816901409e-4
3-5-1.txt 600,1,5.633802816901409e-4
3-5-1.txt 626,1,5.633802816901409e-4
3-5-1.txt 696,1,5.633802816901409e-4
3-5-1.txt 741,1,5.633802816901409e-4
3-5-1.txt 773,1,5.633802816901409e-4
3-5-1.txt 834,1,5.633802816901409e-4
3-5-1.txt 896,1,5.633802816901409e-4
3-5-1.txt 979,1,5.633802816901409e-4
4-1-1.txt 1034,1,5.633802816901409e-4
4-1-1.txt 115,1,5.633802816901409e-4
4-1-1.txt 13,1,5.633802816901409e-4
4-1-1.txt 134,1,5.633802816901409e-4
4-1-1.txt 146,1,5.633802816901409e-4
4-1-1.txt 164,1,5.633802816901409e-4
4-1-1.txt 197,1,5.633802816901409e-4
4-1-1.txt 229,1,5.633802816901409e-4
4-1-1.txt 259,1,5.633802816901409e-4
4-1-1.txt 301,1,5.633802816901409e-4
4-1-1.txt 34,1,5.633802816901409e-4
4-1-1.txt 346,1,5.633802816901409e-4
4-1-1.txt 417,1,5.633802816901409e-4
4-1-1.txt 496,1,5.633802816901409e-4
4-1-1.txt 514,1,5.633802816901409e-4
4-1-1.txt 55,1,5.633802816901409e-4
4-1-1.txt 554,1,5.633802816901409e-4
4-1-1.txt 570,1,5.633802816901409e-4
4-1-1.txt 618,1,5.633802816901409e-4
4-1-1.txt 657,1,5.633802816901409e-4
4-1-1.txt 66,1,5.633802816901409e-4
4-1-1.txt 696,1,5.633802816901409e-4
4-1-1.txt 73,1,5.633802816901409e-4
4-1-1.txt 746,1,5.633802816901409e-4
4-1-1.txt 78,1,5.633802816901409e-4
4-1-1.txt 79,1,5.633802816901409e-4
4-1-1.txt 790,1,5.633802816901409e-4
4-1-1.txt 832,1,5.633802816901409e-4
4-1-1.txt 866,1,5.633802816901409e-4
4-1-1.txt 912,1,5.633802816901409e-4
4-1-1.txt 96,1,5.633802816901409e-4
4-1-1.txt 994,1,5.633802816901409e-4
4-1-2.txt 138,1,5.633802816901409e-4
4-1-2.txt 158,1,5.633802816901409e-4
4-1-2.txt 174,1,5.633802816901409e-4
4-1-2.txt 212,1,5.633802816901409e-4
4-1-2.txt 257,1,5.633802816901409e-4
4-1-2.txt 298,1,5.633802816901409e-4
4-1-2.txt 337,1,5.633802816901409e-4
4-1-2.txt 378,1,5.633802816901409e-4
4-1-2.txt 4,1,5.633802816901409e-4
4-1-2.txt 426,1,5.633802816901409e-4
4-1-2.txt 458,1,5.633802816901409e-4
4-1-2.txt 475,1,5.633802816901409e-4
4-1-2.txt 48,1,5.633802816901409e-4
4-1-2.txt 510,1,5.633802816901409e-4
4-1-2.txt 552,1,5.633802816901409e-4
4-1-2.txt 593,1,5.633802816901409e-4
4-1-2.txt 621,1,5.633802816901409e-4
4-1-2.txt 654,1,5.633802816901409e-4
4-1-2.txt 679,1,5.633802816901409e-4
4-1-2.txt 709,1,5.633802816901409e-4
4-1-2.txt 730,1,5.633802816901409e-4
4-1-2.txt 765,1,5.633802816901409e-4
4-1-2.txt 790,1,5.633802816901409e-4
4-1-2.txt 810,1,5.633802816901409e-4
4-1-2.txt 868,1,5.633802816901409e-4
4-1-2.txt 907,1,5.633802816901409e-4
4-1-2.txt 936,1,5.633802816901409e-4
4-1-2.txt 969,1,5.633802816901409e-4
4-2-1.txt 10,1,5.633802816901409e-4
4-2-1.txt 1011,1,5.633802816901409e-4
4-2-1.txt 1047,1,5.633802816901409e-4
4-2-1.txt 120,1,5.633802816901409e-4
4-2-1.txt 13,1,5.633802816901409e-4
4-2-1.txt 160,1,5.633802816901409e-4
4-2-1.txt 189,1,5.633802816901409e-4
4-2-1.txt 205,1,5.633802816901409e-4
4-2-1.txt 241,1,5.633802816901409e-4
4-2-1.txt 277,1,5.633802816901409e-4
4-2-1.txt 314,1,5.633802816901409e-4
4-2-1.txt 358,1,5.633802816901409e-4
4-2-1.txt 388,1,5.633802816901409e-4
4-2-1.txt 423,1,5.633802816901409e-4
4-2-1.txt 460,1,5.633802816901409e-4
4-2-1.txt 492,1,5.633802816901409e-4
4-2-1.txt 518,1,5.633802816901409e-4
4-2-1.txt 52,1,5.633802816901409e-4
4-2-1.txt 577,1,5.633802816901409e-4
4-2-1.txt 603,1,5.633802816901409e-4
4-2-1.txt 617,1,5.633802816901409e-4
4-2-1.txt 65,1,5.633802816901409e-4
4-2-1.txt 658,1,5.633802816901409e-4
4-2-1.txt 666,1,5.633802816901409e-4
4-2-1.txt 700,1,5.633802816901409e-4
4-2-1.txt 753,1,5.633802816901409e-4
4-2-1.txt 790,1,5.633802816901409e-4
4-2-1.txt 831,1,5.633802816901409e-4
4-2-1.txt 85,1,5.633802816901409e-4
4-2-1.txt 879,1,5.633802816901409e-4
4-2-1.txt 913,1,5.633802816901409e-4
4-2-1.txt 944,1,5.633802816901409e-4
4-2-1.txt 986,1,5.633802816901409e-4
4-2-2.txt 132,1,5.633802816901409e-4
4-2-2.txt 167,1,5.633802816901409e-4
4-2-2.txt 231,1,5.633802816901409e-4
4-2-2.txt 264,1,5.633802816901409e-4
4-2-2.txt 275,1,5.633802816901409e-4
4-2-2.txt 354,1,5.633802816901409e-4
4-2-2.txt 4,1,5.633802816901409e-4
4-2-2.txt 416,1,5.633802816901409e-4
4-2-2.txt 468,1,5.633802816901409e-4
4-2-2.txt 532,1,5.633802816901409e-4
4-2-2.txt 56,1,5.633802816901409e-4
4-2-2.txt 564,1,5.633802816901409e-4
4-2-2.txt 588,1,5.633802816901409e-4
4-2-2.txt 628,1,5.633802816901409e-4
4-2-2.txt 677,1,5.633802816901409e-4
4-2-2.txt 720,1,5.633802816901409e-4
4-2-2.txt 756,1,5.633802816901409e-4
4-2-2.txt 791,1,5.633802816901409e-4
4-2-2.txt 820,1,5.633802816901409e-4
4-2-2.txt 861,1,5.633802816901409e-4
4-2-2.txt 886,1,5.633802816901409e-4
4-2-2.txt 920,1,5.633802816901409e-4
4-3-1.txt 10,1,5.633802816901409e-4
4-3-1.txt 114,1,5.633802816901409e-4
4-3-1.txt 135,1,5.633802816901409e-4
4-3-1.txt 161,1,5.633802816901409e-4
4-3-1.txt 185,1,5.633802816901409e-4
4-3-1.txt 211,1,5.633802816901409e-4
4-3-1.txt 232,1,5.633802816901409e-4
4-3-1.txt 240,1,5.633802816901409e-4
4-3-1.txt 273,1,5.633802816901409e-4
4-3-1.txt 288,1,5.633802816901409e-4
4-3-1.txt 321,1,5.633802816901409e-4
4-3-1.txt 361,1,5.633802816901409e-4
4-3-1.txt 391,1,5.633802816901409e-4
4-3-1.txt 425,1,5.633802816901409e-4
4-3-1.txt 453,1,5.633802816901409e-4
4-3-1.txt 502,1,5.633802816901409e-4
4-3-1.txt 56,1,5.633802816901409e-4
4-3-1.txt 573,1,5.633802816901409e-4
4-3-1.txt 606,1,5.633802816901409e-4
4-3-1.txt 668,1,5.633802816901409e-4
4-3-1.txt 716,1,5.633802816901409e-4
4-3-1.txt 772,1,5.633802816901409e-4
4-3-1.txt 773,1,5.633802816901409e-4
4-3-1.txt 796,1,5.633802816901409e-4
4-3-1.txt 8,1,5.633802816901409e-4
4-3-1.txt 87,1,5.633802816901409e-4
4-3-2.txt 100,1,5.633802816901409e-4
4-3-2.txt 11,1,5.633802816901409e-4
4-3-2.txt 122,1,5.633802816901409e-4
4-3-2.txt 138,1,5.633802816901409e-4
4-3-2.txt 149,1,5.633802816901409e-4
4-3-2.txt 175,1,5.633802816901409e-4
4-3-2.txt 184,1,5.633802816901409e-4
4-3-2.txt 206,1,5.633802816901409e-4
4-3-2.txt 230,1,5.633802816901409e-4
4-3-2.txt 276,1,5.633802816901409e-4
4-3-2.txt 296,1,5.633802816901409e-4
4-3-2.txt 3,1,5.633802816901409e-4
4-3-2.txt 322,1,5.633802816901409e-4
4-3-2.txt 340,1,5.633802816901409e-4
4-3-2.txt 360,1,5.633802816901409e-4
4-3-2.txt 381,1,5.633802816901409e-4
4-3-2.txt 401,1,5.633802816901409e-4
4-3-2.txt 42,1,5.633802816901409e-4
4-3-2.txt 422,1,5.633802816901409e-4
4-3-2.txt 465,1,5.633802816901409e-4
4-3-2.txt 49,1,5.633802816901409e-4
4-3-2.txt 491,1,5.633802816901409e-4
4-3-2.txt 518,1,5.633802816901409e-4
4-3-2.txt 569,1,5.633802816901409e-4
4-3-2.txt 589,1,5.633802816901409e-4
4-3-2.txt 612,1,5.633802816901409e-4
4-3-2.txt 630,1,5.633802816901409e-4
4-3-2.txt 651,1,5.633802816901409e-4
4-3-2.txt 653,1,5.633802816901409e-4
4-3-2.txt 72,1,5.633802816901409e-4
4-3-2.txt 92,1,5.633802816901409e-4
4-4-1.txt 1037,1,5.633802816901409e-4
4-4-1.txt 1075,1,5.633802816901409e-4
4-4-1.txt 11,1,5.633802816901409e-4
4-4-1.txt 1110,1,5.633802816901409e-4
4-4-1.txt 1130,1,5.633802816901409e-4
4-4-1.txt 1152,1,5.633802816901409e-4
4-4-1.txt 1163,1,5.633802816901409e-4
4-4-1.txt 1210,1,5.633802816901409e-4
4-4-1.txt 1238,1,5.633802816901409e-4
4-4-1.txt 1261,1,5.633802816901409e-4
4-4-1.txt 1284,1,5.633802816901409e-4
4-4-1.txt 1310,1,5.633802816901409e-4
4-4-1.txt 1322,1,5.633802816901409e-4
4-4-1.txt 1338,1,5.633802816901409e-4
4-4-1.txt 1350,1,5.633802816901409e-4
4-4-1.txt 1363,1,5.633802816901409e-4
4-4-1.txt 137,1,5.633802816901409e-4
4-4-1.txt 1411,1,5.633802816901409e-4
4-4-1.txt 1427,1,5.633802816901409e-4
4-4-1.txt 1453,1,5.633802816901409e-4
4-4-1.txt 1481,1,5.633802816901409e-4
4-4-1.txt 1529,1,5.633802816901409e-4
4-4-1.txt 1558,1,5.633802816901409e-4
4-4-1.txt 1580,1,5.633802816901409e-4
4-4-1.txt 170,1,5.633802816901409e-4
4-4-1.txt 180,1,5.633802816901409e-4
4-4-1.txt 200,1,5.633802816901409e-4
4-4-1.txt 228,1,5.633802816901409e-4
4-4-1.txt 237,1,5.633802816901409e-4
4-4-1.txt 26,1,5.633802816901409e-4
4-4-1.txt 262,1,5.633802816901409e-4
4-4-1.txt 277,1,5.633802816901409e-4
4-4-1.txt 28,1,5.633802816901409e-4
4-4-1.txt 296,1,5.633802816901409e-4
4-4-1.txt 319,1,5.633802816901409e-4
4-4-1.txt 336,1,5.633802816901409e-4
4-4-1.txt 375,1,5.633802816901409e-4
4-4-1.txt 384,1,5.633802816901409e-4
4-4-1.txt 424,1,5.633802816901409e-4
4-4-1.txt 43,1,5.633802816901409e-4
4-4-1.txt 436,1,5.633802816901409e-4
4-4-1.txt 452,1,5.633802816901409e-4
4-4-1.txt 485,1,5.633802816901409e-4
4-4-1.txt 49,1,5.633802816901409e-4
4-4-1.txt 501,1,5.633802816901409e-4
4-4-1.txt 53,1,5.633802816901409e-4
4-4-1.txt 539,1,5.633802816901409e-4
4-4-1.txt 55,1,5.633802816901409e-4
4-4-1.txt 557,1,5.633802816901409e-4
4-4-1.txt 614,1,5.633802816901409e-4
4-4-1.txt 65,1,5.633802816901409e-4
4-4-1.txt 667,1,5.633802816901409e-4
4-4-1.txt 698,1,5.633802816901409e-4
4-4-1.txt 729,1,5.633802816901409e-4
4-4-1.txt 77,1,5.633802816901409e-4
4-4-1.txt 770,1,5.633802816901409e-4
4-4-1.txt 794,1,5.633802816901409e-4
4-4-1.txt 818,1,5.633802816901409e-4
4-4-1.txt 859,1,5.633802816901409e-4
4-4-1.txt 86,1,5.633802816901409e-4
4-4-1.txt 883,1,5.633802816901409e-4
4-4-1.txt 9,1,5.633802816901409e-4
4-4-1.txt 935,1,5.633802816901409e-4
4-4-1.txt 958,1,5.633802816901409e-4
4-4-1.txt 996,1,5.633802816901409e-4
5-1-1.txt 10,1,5.633802816901409e-4
5-1-1.txt 104,1,5.633802816901409e-4
5-1-1.txt 112,1,5.633802816901409e-4
5-1-1.txt 122,1,5.633802816901409e-4
5-1-1.txt 135,1,5.633802816901409e-4
5-1-1.txt 144,1,5.633802816901409e-4
5-1-1.txt 156,1,5.633802816901409e-4
5-1-1.txt 167,1,5.633802816901409e-4
5-1-1.txt 191,1,5.633802816901409e-4
5-1-1.txt 210,1,5.633802816901409e-4
5-1-1.txt 226,1,5.633802816901409e-4
5-1-1.txt 239,1,5.633802816901409e-4
5-1-1.txt 260,1,5.633802816901409e-4
5-1-1.txt 287,1,5.633802816901409e-4
5-1-1.txt 294,1,5.633802816901409e-4
5-1-1.txt 304,1,5.633802816901409e-4
5-1-1.txt 321,1,5.633802816901409e-4
5-1-1.txt 337,1,5.633802816901409e-4
5-1-1.txt 35,1,5.633802816901409e-4
5-1-1.txt 373,1,5.633802816901409e-4
5-1-1.txt 38,1,5.633802816901409e-4
5-1-1.txt 389,1,5.633802816901409e-4
5-1-1.txt 41,1,5.633802816901409e-4
5-1-1.txt 418,1,5.633802816901409e-4
5-1-1.txt 42,1,5.633802816901409e-4
5-1-1.txt 437,1,5.633802816901409e-4
5-1-1.txt 46,1,5.633802816901409e-4
5-1-1.txt 466,1,5.633802816901409e-4
5-1-1.txt 503,1,5.633802816901409e-4
5-1-1.txt 532,1,5.633802816901409e-4
5-1-1.txt 553,1,5.633802816901409e-4
5-1-1.txt 578,1,5.633802816901409e-4
5-1-1.txt 58,1,5.633802816901409e-4
5-1-1.txt 599,1,5.633802816901409e-4
5-1-1.txt 62,1,5.633802816901409e-4
5-1-1.txt 636,1,5.633802816901409e-4
5-1-1.txt 666,1,5.633802816901409e-4
5-1-1.txt 698,1,5.633802816901409e-4
5-1-1.txt 715,1,5.633802816901409e-4
5-1-1.txt 83,1,5.633802816901409e-4
5-1-1.txt 87,1,5.633802816901409e-4
5-1-1.txt 90,1,5.633802816901409e-4
5-1-1.txt 94,1,5.633802816901409e-4
5-1-2.txt 122,1,5.633802816901409e-4
5-1-2.txt 177,1,5.633802816901409e-4
5-1-2.txt 182,1,5.633802816901409e-4
5-1-2.txt 219,1,5.633802816901409e-4
5-1-2.txt 261,1,5.633802816901409e-4
5-1-2.txt 286,1,5.633802816901409e-4
5-1-2.txt 29,1,5.633802816901409e-4
5-1-2.txt 3,1,5.633802816901409e-4
5-1-2.txt 319,1,5.633802816901409e-4
5-1-2.txt 346,1,5.633802816901409e-4
5-1-2.txt 376,1,5.633802816901409e-4
5-1-2.txt 396,1,5.633802816901409e-4
5-1-2.txt 431,1,5.633802816901409e-4
5-1-2.txt 45,1,5.633802816901409e-4
5-1-2.txt 461,1,5.633802816901409e-4
5-1-2.txt 488,1,5.633802816901409e-4
5-1-2.txt 513,1,5.633802816901409e-4
5-1-2.txt 53,1,5.633802816901409e-4
5-1-2.txt 543,1,5.633802816901409e-4
5-1-2.txt 572,1,5.633802816901409e-4
5-1-2.txt 593,1,5.633802816901409e-4
5-1-2.txt 625,1,5.633802816901409e-4
5-1-2.txt 654,1,5.633802816901409e-4
5-2-1.txt 104,1,5.633802816901409e-4
5-2-1.txt 137,1,5.633802816901409e-4
5-2-1.txt 146,1,5.633802816901409e-4
5-2-1.txt 168,1,5.633802816901409e-4
5-2-1.txt 204,1,5.633802816901409e-4
5-2-1.txt 236,1,5.633802816901409e-4
5-2-1.txt 266,1,5.633802816901409e-4
5-2-1.txt 310,1,5.633802816901409e-4
5-2-1.txt 33,1,5.633802816901409e-4
5-2-1.txt 34,1,5.633802816901409e-4
5-2-1.txt 341,1,5.633802816901409e-4
5-2-1.txt 35,1,5.633802816901409e-4
5-2-1.txt 382,1,5.633802816901409e-4
5-2-1.txt 46,1,5.633802816901409e-4
5-2-1.txt 463,1,5.633802816901409e-4
5-2-1.txt 474,1,5.633802816901409e-4
5-2-1.txt 49,1,5.633802816901409e-4
5-2-1.txt 510,1,5.633802816901409e-4
5-2-1.txt 520,1,5.633802816901409e-4
5-2-1.txt 530,1,5.633802816901409e-4
5-2-1.txt 548,1,5.633802816901409e-4
5-2-1.txt 575,1,5.633802816901409e-4
5-2-1.txt 604,1,5.633802816901409e-4
5-2-1.txt 63,1,5.633802816901409e-4
5-2-1.txt 630,1,5.633802816901409e-4
5-2-1.txt 660,1,5.633802816901409e-4
5-2-1.txt 677,1,5.633802816901409e-4
5-2-1.txt 7,1,5.633802816901409e-4
5-2-1.txt 73,1,5.633802816901409e-4
5-2-1.txt 741,1,5.633802816901409e-4
5-2-1.txt 769,1,5.633802816901409e-4
5-2-1.txt 77,1,5.633802816901409e-4
5-2-1.txt 85,1,5.633802816901409e-4
5-2-1.txt 9,1,5.633802816901409e-4
5-2-1.txt 95,1,5.633802816901409e-4
5-2-2.txt 138,1,5.633802816901409e-4
5-2-2.txt 170,1,5.633802816901409e-4
5-2-2.txt 192,1,5.633802816901409e-4
5-2-2.txt 228,1,5.633802816901409e-4
5-2-2.txt 240,1,5.633802816901409e-4
5-2-2.txt 26,1,5.633802816901409e-4
5-2-2.txt 3,1,5.633802816901409e-4
5-2-2.txt 306,1,5.633802816901409e-4
5-2-2.txt 332,1,5.633802816901409e-4
5-2-2.txt 373,1,5.633802816901409e-4
5-2-2.txt 407,1,5.633802816901409e-4
5-2-2.txt 446,1,5.633802816901409e-4
5-2-2.txt 476,1,5.633802816901409e-4
5-2-2.txt 497,1,5.633802816901409e-4
5-2-2.txt 527,1,5.633802816901409e-4
5-2-2.txt 565,1,5.633802816901409e-4
5-2-2.txt 628,1,5.633802816901409e-4
5-2-2.txt 649,1,5.633802816901409e-4
5-2-2.txt 682,1,5.633802816901409e-4
5-2-2.txt 749,1,5.633802816901409e-4
5-2-2.txt 788,1,5.633802816901409e-4
5-2-2.txt 814,1,5.633802816901409e-4
5-2-2.txt 841,1,5.633802816901409e-4
5-2-2.txt 858,1,5.633802816901409e-4
5-3-1.txt 10,1,5.633802816901409e-4
5-3-1.txt 11,1,5.633802816901409e-4
5-3-1.txt 110,1,5.633802816901409e-4
5-3-1.txt 122,1,5.633802816901409e-4
5-3-1.txt 134,1,5.633802816901409e-4
5-3-1.txt 156,1,5.633802816901409e-4
5-3-1.txt 179,1,5.633802816901409e-4
5-3-1.txt 197,1,5.633802816901409e-4
5-3-1.txt 219,1,5.633802816901409e-4
5-3-1.txt 243,1,5.633802816901409e-4
5-3-1.txt 255,1,5.633802816901409e-4
5-3-1.txt 278,1,5.633802816901409e-4
5-3-1.txt 298,1,5.633802816901409e-4
5-3-1.txt 322,1,5.633802816901409e-4
5-3-1.txt 358,1,5.633802816901409e-4
5-3-1.txt 371,1,5.633802816901409e-4
5-3-1.txt 39,1,5.633802816901409e-4
5-3-1.txt 403,1,5.633802816901409e-4
5-3-1.txt 42,1,5.633802816901409e-4
5-3-1.txt 435,1,5.633802816901409e-4
5-3-1.txt 457,1,5.633802816901409e-4
5-3-1.txt 487,1,5.633802816901409e-4
5-3-1.txt 49,1,5.633802816901409e-4
5-3-1.txt 514,1,5.633802816901409e-4
5-3-1.txt 543,1,5.633802816901409e-4
5-3-1.txt 55,1,5.633802816901409e-4
5-3-1.txt 575,1,5.633802816901409e-4
5-3-1.txt 602,1,5.633802816901409e-4
5-3-1.txt 614,1,5.633802816901409e-4
5-3-1.txt 65,1,5.633802816901409e-4
5-3-1.txt 670,1,5.633802816901409e-4
5-3-1.txt 702,1,5.633802816901409e-4
5-3-1.txt 722,1,5.633802816901409e-4
5-3-1.txt 751,1,5.633802816901409e-4
5-3-1.txt 76,1,5.633802816901409e-4
5-3-1.txt 82,1,5.633802816901409e-4
5-3-1.txt 85,1,5.633802816901409e-4
5-3-1.txt 97,1,5.633802816901409e-4
5-3-2.txt 114,1,5.633802816901409e-4
5-3-2.txt 121,1,5.633802816901409e-4
5-3-2.txt 153,1,5.633802816901409e-4
5-3-2.txt 190,1,5.633802816901409e-4
5-3-2.txt 220,1,5.633802816901409e-4
5-3-2.txt 263,1,5.633802816901409e-4
5-3-2.txt 289,1,5.633802816901409e-4
5-3-2.txt 3,1,5.633802816901409e-4
5-3-2.txt 320,1,5.633802816901409e-4
5-3-2.txt 356,1,5.633802816901409e-4
5-3-2.txt 38,1,5.633802816901409e-4
5-3-2.txt 393,1,5.633802816901409e-4
5-3-2.txt 403,1,5.633802816901409e-4
5-3-2.txt 431,1,5.633802816901409e-4
5-3-2.txt 452,1,5.633802816901409e-4
5-3-2.txt 531,1,5.633802816901409e-4
5-3-2.txt 58,1,5.633802816901409e-4
5-3-2.txt 611,1,5.633802816901409e-4
5-3-2.txt 661,1,5.633802816901409e-4
5-3-2.txt 670,1,5.633802816901409e-4
5-3-2.txt 699,1,5.633802816901409e-4
5-3-2.txt 739,1,5.633802816901409e-4
5-3-2.txt 791,1,5.633802816901409e-4
5-3-2.txt 833,1,5.633802816901409e-4
5-3-2.txt 86,1,5.633802816901409e-4
5-3-2.txt 903,1,5.633802816901409e-4
5-3-2.txt 938,1,5.633802816901409e-4
5-3-3.txt 151,1,5.633802816901409e-4
5-3-3.txt 173,1,5.633802816901409e-4
5-3-3.txt 180,1,5.633802816901409e-4
5-3-3.txt 215,1,5.633802816901409e-4
5-3-3.txt 243,1,5.633802816901409e-4
5-3-3.txt 3,1,5.633802816901409e-4
5-3-3.txt 325,1,5.633802816901409e-4
5-3-3.txt 346,1,5.633802816901409e-4
5-3-3.txt 363,1,5.633802816901409e-4
5-3-3.txt 42,1,5.633802816901409e-4
5-3-3.txt 428,1,5.633802816901409e-4
5-3-3.txt 469,1,5.633802816901409e-4
5-3-3.txt 498,1,5.633802816901409e-4
5-3-3.txt 534,1,5.633802816901409e-4
5-3-3.txt 560,1,5.633802816901409e-4
5-3-3.txt 561,1,5.633802816901409e-4
5-3-3.txt 579,1,5.633802816901409e-4
5-3-3.txt 616,1,5.633802816901409e-4
5-3-3.txt 651,1,5.633802816901409e-4
5-3-3.txt 679,1,5.633802816901409e-4
5-3-3.txt 755,1,5.633802816901409e-4
5-3-3.txt 789,1,5.633802816901409e-4
5-3-3.txt 82,1,5.633802816901409e-4
5-3-4.txt 100,1,5.633802816901409e-4
5-3-4.txt 120,1,5.633802816901409e-4
5-3-4.txt 168,1,5.633802816901409e-4
5-3-4.txt 194,1,5.633802816901409e-4
5-3-4.txt 216,1,5.633802816901409e-4
5-3-4.txt 264,1,5.633802816901409e-4
5-3-4.txt 3,1,5.633802816901409e-4
5-3-4.txt 333,1,5.633802816901409e-4
5-3-4.txt 366,1,5.633802816901409e-4
5-3-4.txt 401,1,5.633802816901409e-4
5-3-4.txt 44,1,5.633802816901409e-4
5-3-4.txt 487,1,5.633802816901409e-4
5-3-4.txt 516,1,5.633802816901409e-4
5-3-4.txt 563,1,5.633802816901409e-4
5-3-4.txt 605,1,5.633802816901409e-4
5-3-4.txt 657,1,5.633802816901409e-4
5-3-4.txt 690,1,5.633802816901409e-4
5-3-4.txt 737,1,5.633802816901409e-4
5-3-4.txt 764,1,5.633802816901409e-4
5-3-4.txt 798,1,5.633802816901409e-4
5-3-4.txt 803,1,5.633802816901409e-4
5-3-4.txt 837,1,5.633802816901409e-4
5-3-4.txt 867,1,5.633802816901409e-4
5-3-4.txt 88,1,5.633802816901409e-4
5-3-4.txt 902,1,5.633802816901409e-4
5-3-4.txt 917,1,5.633802816901409e-4
5-3-4.txt 918,1,5.633802816901409e-4
5-4-1.txt 10,1,5.633802816901409e-4
5-4-1.txt 101,1,5.633802816901409e-4
5-4-1.txt 11,1,5.633802816901409e-4
5-4-1.txt 128,1,5.633802816901409e-4
5-4-1.txt 158,1,5.633802816901409e-4
5-4-1.txt 194,1,5.633802816901409e-4
5-4-1.txt 205,1,5.633802816901409e-4
5-4-1.txt 235,1,5.633802816901409e-4
5-4-1.txt 274,1,5.633802816901409e-4
5-4-1.txt 339,1,5.633802816901409e-4
5-4-1.txt 377,1,5.633802816901409e-4
5-4-1.txt 40,1,5.633802816901409e-4
5-4-1.txt 435,1,5.633802816901409e-4
5-4-1.txt 44,1,5.633802816901409e-4
5-4-1.txt 447,1,5.633802816901409e-4
5-4-1.txt 45,1,5.633802816901409e-4
5-4-1.txt 469,1,5.633802816901409e-4
5-4-1.txt 496,1,5.633802816901409e-4
5-4-1.txt 520,1,5.633802816901409e-4
5-4-1.txt 552,1,5.633802816901409e-4
5-4-1.txt 56,1,5.633802816901409e-4
5-4-1.txt 578,1,5.633802816901409e-4
5-4-1.txt 608,1,5.633802816901409e-4
5-4-1.txt 67,1,5.633802816901409e-4
5-4-1.txt 671,1,5.633802816901409e-4
5-4-1.txt 69,1,5.633802816901409e-4
5-4-1.txt 700,1,5.633802816901409e-4
5-4-1.txt 718,1,5.633802816901409e-4
5-4-1.txt 755,1,5.633802816901409e-4
5-4-1.txt 790,1,5.633802816901409e-4
5-4-2.txt 110,1,5.633802816901409e-4
5-4-2.txt 144,1,5.633802816901409e-4
5-4-2.txt 212,1,5.633802816901409e-4
5-4-2.txt 293,1,5.633802816901409e-4
5-4-2.txt 3,1,5.633802816901409e-4
5-4-2.txt 341,1,5.633802816901409e-4
5-4-2.txt 365,1,5.633802816901409e-4
5-4-2.txt 40,1,5.633802816901409e-4
5-4-2.txt 415,1,5.633802816901409e-4
5-4-2.txt 437,1,5.633802816901409e-4
5-4-2.txt 540,1,5.633802816901409e-4
5-4-2.txt 576,1,5.633802816901409e-4
5-4-2.txt 618,1,5.633802816901409e-4
5-4-2.txt 63,1,5.633802816901409e-4
5-4-2.txt 653,1,5.633802816901409e-4
5-4-2.txt 680,1,5.633802816901409e-4
5-4-2.txt 712,1,5.633802816901409e-4
5-4-2.txt 74,1,5.633802816901409e-4
5-4-2.txt 749,1,5.633802816901409e-4
5-4-2.txt 781,1,5.633802816901409e-4
5-4-2.txt 790,1,5.633802816901409e-4
5-4-2.txt 831,1,5.633802816901409e-4
5-4-2.txt 857,1,5.633802816901409e-4
5-4-2.txt 944,1,5.633802816901409e-4
5-4-2.txt 95,1,5.633802816901409e-4
6-1-1.txt 109,1,5.633802816901409e-4
6-1-1.txt 120,1,5.633802816901409e-4
6-1-1.txt 13,1,5.633802816901409e-4
6-1-1.txt 151,1,5.633802816901409e-4
6-1-1.txt 162,1,5.633802816901409e-4
6-1-1.txt 199,1,5.633802816901409e-4
6-1-1.txt 213,1,5.633802816901409e-4
6-1-1.txt 22,1,5.633802816901409e-4
6-1-1.txt 232,1,5.633802816901409e-4
6-1-1.txt 24,1,5.633802816901409e-4
6-1-1.txt 266,1,5.633802816901409e-4
6-1-1.txt 28,1,5.633802816901409e-4
6-1-1.txt 286,1,5.633802816901409e-4
6-1-1.txt 305,1,5.633802816901409e-4
6-1-1.txt 309,1,5.633802816901409e-4
6-1-1.txt 327,1,5.633802816901409e-4
6-1-1.txt 368,1,5.633802816901409e-4
6-1-1.txt 379,1,5.633802816901409e-4
6-1-1.txt 392,1,5.633802816901409e-4
6-1-1.txt 40,1,5.633802816901409e-4
6-1-1.txt 450,1,5.633802816901409e-4
6-1-1.txt 488,1,5.633802816901409e-4
6-1-1.txt 524,1,5.633802816901409e-4
6-1-1.txt 53,1,5.633802816901409e-4
6-1-1.txt 533,1,5.633802816901409e-4
6-1-1.txt 552,1,5.633802816901409e-4
6-1-1.txt 597,1,5.633802816901409e-4
6-1-1.txt 83,1,5.633802816901409e-4
6-1-2.txt 133,1,5.633802816901409e-4
6-1-2.txt 170,1,5.633802816901409e-4
6-1-2.txt 192,1,5.633802816901409e-4
6-1-2.txt 227,1,5.633802816901409e-4
6-1-2.txt 250,1,5.633802816901409e-4
